id,name,country_code,country,hand,age,url,date_accessed
36339,KIM Dohee,KOR,KOREA,Right,28,https://fie.org/athletes/36339,13/05/2021 21:39
40442,RUIZ Nabia,PER,PERU,Right,20,https://fie.org/athletes/40442,13/05/2021 21:55
52735,EMANUEL Ava,NED,NETHERLANDS,Right,15,https://fie.org/athletes/52735,13/05/2021 21:39
28162,TRIPAPINA Svetlana,RUS,RUSSIA,Right,27,https://fie.org/athletes/28162,13/05/2021 21:39
40453,CONTRERAS Sara,MEX,MEXICO,Right,21,https://fie.org/athletes/40453,13/05/2021 21:55
30222,DUXBURY Victoria,IRL,IRELAND,Right,25,https://fie.org/athletes/30222,13/05/2021 21:48
36374,DAMINOVA Dinara,RUS,RUSSIA,Right,23,https://fie.org/athletes/36374,13/05/2021 21:39
36375,KUZMICHEVA Ekaterina,RUS,RUSSIA,Right,25,https://fie.org/athletes/36375,13/05/2021 21:39
26136,JUBENOT Chloe,FRA,FRANCE,Right,26,https://fie.org/athletes/26136,13/05/2021 21:25
26137,MPAH-NJANGA Jeromine,FRA,FRANCE,Left,26,https://fie.org/athletes/26137,13/05/2021 21:25
22043,CALISSI Olga Rachele,ITA,ITALY,Right,29,https://fie.org/athletes/22043,13/05/2021 21:48
40481,BUDENKO Oleksandra,UKR,UKRAINE,Right,20,https://fie.org/athletes/40481,13/05/2021 21:55
34342,TSIMBOLYNETS Anhelina,UKR,UKRAINE,Right,23,https://fie.org/athletes/34342,13/05/2021 21:25
28206,GUERRA Francesca,ITA,ITALY,Left,24,https://fie.org/athletes/28206,13/05/2021 21:39
52786,CHEN Jessie,CAN,CANADA,Right,16,https://fie.org/athletes/52786,13/05/2021 21:39
40499,BIKBULATOVA Adelina,RUS,RUSSIA,Right,19,https://fie.org/athletes/40499,13/05/2021 21:56
36404,TURNBULL Fiona,GBR,GREAT BRITAIN,Right,59,https://fie.org/athletes/36404,13/05/2021 21:39
30262,SZYMCZAK Anna,POL,POLAND,Right,23,https://fie.org/athletes/30262,13/05/2021 21:48
42555,LEI Yu Ru,TPE,CHINESE TAIPEI,Left,23,https://fie.org/athletes/42555,13/05/2021 21:25
30271,WIADEREK Alicja,POL,POLAND,Right,25,https://fie.org/athletes/30271,13/05/2021 21:48
13888,HONG Seo In,KOR,KOREA,Right,32,https://fie.org/athletes/13888,13/05/2021 21:48
42572,KARMAOUI Manal,MAR,MOROCCO,Right,35,https://fie.org/athletes/42572,13/05/2021 21:25
28236,KORENY Ajna,HUN,HUNGARY,Right,25,https://fie.org/athletes/28236,13/05/2021 21:39
32336,VALERO-COLLANTES Cristina,SWE,SWEDEN,Right,25,https://fie.org/athletes/32336,13/05/2021 21:56
28242,TRAN Flora,FRA,FRANCE,Right,27,https://fie.org/athletes/28242,13/05/2021 21:39
30291,CZAJKA Weronika,POL,POLAND,Right,26,https://fie.org/athletes/30291,13/05/2021 21:48
52823,PROKESOVA Barbora,CZE,CZECH REPUBLIC,Right,14,https://fie.org/athletes/52823,13/05/2021 21:39
28249,DLUGOSZ Martyna,POL,POLAND,Left,24,https://fie.org/athletes/28249,13/05/2021 21:39
36445,BRUNNSTRÖM Ebba,SWE,SWEDEN,Right,24,https://fie.org/athletes/36445,13/05/2021 21:39
1633,KOPPENWALLNER-BOEHM Barbara,AUT,AUSTRIA,Left,57,https://fie.org/athletes/1633,13/05/2021 21:25
32359,RANCUREL Maeva,FRA,FRANCE,Right,24,https://fie.org/athletes/32359,13/05/2021 21:56
20070,MONDT Milja,NED,NETHERLANDS,Right,30,https://fie.org/athletes/20070,13/05/2021 21:39
36455,VÖLKER Johanna,GER,GERMANY,Right,22,https://fie.org/athletes/36455,13/05/2021 21:39
48747,GAYDOS Sofia,ESP,SPAIN,Right,16,https://fie.org/athletes/48747,13/05/2021 21:56
40556,CHOI Yumin,KOR,KOREA,Right,21,https://fie.org/athletes/40556,13/05/2021 21:56
40557,OH Seol,KOR,KOREA,Right,21,https://fie.org/athletes/40557,13/05/2021 21:56
40558,HAN Iheon,KOR,KOREA,Right,22,https://fie.org/athletes/40558,13/05/2021 21:56
42604,ZINOVA Viktoriya,KAZ,KAZAKHSTAN,Right,19,https://fie.org/athletes/42604,13/05/2021 21:25
30326,SMITH Katie,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/30326,13/05/2021 21:48
5753,BIRYUKOVA Yulia,RUS,RUSSIA,Left,36,https://fie.org/athletes/5753,13/05/2021 21:48
22143,LUMINET Clarisse,FRA,FRANCE,Right,28,https://fie.org/athletes/22143,13/05/2021 21:48
50821,HOOSHI Erica,USA,USA,Right,17,https://fie.org/athletes/50821,13/05/2021 21:25
16006,NOH Garam,KOR,KOREA,Left,34,https://fie.org/athletes/16006,13/05/2021 21:56
34448,FRANZONI Carlotta,ITA,ITALY,Right,23,https://fie.org/athletes/34448,13/05/2021 21:25
22165,SHAITO Mona,LBN,LEBANON,Left,27,https://fie.org/athletes/22165,13/05/2021 21:48
48790,KONONOVA Angelina,RUS,RUSSIA,Right,19,https://fie.org/athletes/48790,13/05/2021 21:56
42647,WASILCZUK Dominika,POL,POLAND,Right,20,https://fie.org/athletes/42647,13/05/2021 21:25
38554,MCCABE Mone,RSA,SOUTH AFRICA,Right,21,https://fie.org/athletes/38554,13/05/2021 21:48
48791,MUKHINA Iuliia,RUS,RUSSIA,Left,22,https://fie.org/athletes/48791,13/05/2021 21:56
32406,YEMMI Feriel,ALG,ALGERIA,Right,23,https://fie.org/athletes/32406,13/05/2021 21:56
24221,GOLEBIOWSKA Natalia,POL,POLAND,Right,26,https://fie.org/athletes/24221,13/05/2021 21:56
24220,SOBCZAK Zuzanna,POL,POLAND,Right,27,https://fie.org/athletes/24220,13/05/2021 21:56
48802,CALVANESE Matilde,ITA,ITALY,Right,17,https://fie.org/athletes/48802,13/05/2021 21:56
20134,MOSKOVSKA Anastasiya,UKR,UKRAINE,Right,29,https://fie.org/athletes/20134,13/05/2021 21:39
26281,JANG Yeaseul,KOR,KOREA,Left,32,https://fie.org/athletes/26281,13/05/2021 21:25
22187,NEHL Inke,GER,GERMANY,Right,27,https://fie.org/athletes/22187,13/05/2021 21:48
50860,DANIEWSKA Michalina,POL,POLAND,Right,17,https://fie.org/athletes/50860,13/05/2021 21:25
52909,MALYSHEVA Daria,RUS,RUSSIA,Right,18,https://fie.org/athletes/52909,13/05/2021 21:39
9904,TAY Yu Ling,SGP,SINGAPORE,Right,34,https://fie.org/athletes/9904,13/05/2021 21:25
38578,HIBBERT Jacqueline,GBR,GREAT BRITAIN,Right,55,https://fie.org/athletes/38578,13/05/2021 21:48
22194,FENGER Hannah,GER,GERMANY,Right,28,https://fie.org/athletes/22194,13/05/2021 21:49
32435,GHAZI Lila,ALG,ALGERIA,Right,21,https://fie.org/athletes/32435,13/05/2021 21:56
52920,BENCHEKOR Selma Lilia,ALG,ALGERIA,Left,14,https://fie.org/athletes/52920,13/05/2021 21:40
48819,ERTUN Lal,TUR,TURKEY,Right,17,https://fie.org/athletes/48819,13/05/2021 21:56
46778,DRUCK Lior,ISR,ISRAEL,Left,17,https://fie.org/athletes/46778,13/05/2021 21:49
48820,MENTESOGLU Defne,TUR,TURKEY,Right,20,https://fie.org/athletes/48820,13/05/2021 21:56
48826,VASILEVA Daiana,BUL,BULGARIA,Right,18,https://fie.org/athletes/48826,13/05/2021 21:56
44731,MORWELL-NEAVE Kate,GBR,GREAT BRITAIN,Right,54,https://fie.org/athletes/44731,13/05/2021 21:40
48827,MLADENOVA Sara,BUL,BULGARIA,Right,16,https://fie.org/athletes/48827,13/05/2021 21:56
48832,MARINOVA Anet,BUL,BULGARIA,Right,16,https://fie.org/athletes/48832,13/05/2021 21:56
48833,TSONEVA Sofia,BUL,BULGARIA,Right,17,https://fie.org/athletes/48833,13/05/2021 21:56
28354,TAYLOR Beatrice,GBR,GREAT BRITAIN,Right,44,https://fie.org/athletes/28354,13/05/2021 21:40
48834,TSEKOVA Rositsa,BUL,BULGARIA,Left,17,https://fie.org/athletes/48834,13/05/2021 21:56
38596,ZHOU Emme,USA,USA,Right,20,https://fie.org/athletes/38596,13/05/2021 21:49
44742,LEE Sejoo,KOR,KOREA,Right,25,https://fie.org/athletes/44742,13/05/2021 21:40
32466,TOLDO Ana,BRA,BRAZIL,Right,23,https://fie.org/athletes/32466,13/05/2021 21:56
26323,SIRIBRAHMANAKUL Karanikar,THA,THAILAND,Left,30,https://fie.org/athletes/26323,13/05/2021 21:26
30419,PELEKSIC Nadja,SRB,SERBIA,Right,24,https://fie.org/athletes/30419,13/05/2021 21:49
30420,RADIC Nevena,SRB,SERBIA,Right,24,https://fie.org/athletes/30420,13/05/2021 21:49
40665,JHANG Chih Shuan,TPE,CHINESE TAIPEI,Right,19,https://fie.org/athletes/40665,13/05/2021 21:56
48860,LACHMAN Antonina,POL,POLAND,Right,18,https://fie.org/athletes/48860,13/05/2021 21:56
30429,WYLLIE Stephanie,NZL,NEW ZEALAND,Right,27,https://fie.org/athletes/30429,13/05/2021 21:49
34527,GONZALEZ CIAVARELLA Athina,ARG,ARGENTINA,Right,21,https://fie.org/athletes/34527,13/05/2021 21:26
48864,MEMOLI Giorgia,ITA,ITALY,Right,20,https://fie.org/athletes/48864,13/05/2021 21:56
34532,MEZA OCEGUERA Victoria Maria Isabel,MEX,MEXICO,Right,24,https://fie.org/athletes/34532,13/05/2021 21:26
48868,ISEVCAN Balca,TUR,TURKEY,Right,17,https://fie.org/athletes/48868,13/05/2021 21:56
32484,ROUIBET Amira,ALG,ALGERIA,Right,23,https://fie.org/athletes/32484,13/05/2021 21:56
42733,DE BREM Aude,FRA,FRANCE,Right,21,https://fie.org/athletes/42733,13/05/2021 21:29
48877,ABU DAYYEH Areej,JOR,JORDAN,Right,19,https://fie.org/athletes/48877,13/05/2021 21:56
34544,PINEDA VALENCIA Juliana,COL,COLOMBIA,Right,23,https://fie.org/athletes/34544,13/05/2021 21:29
48881,SLAVKOVA Eliza,BUL,BULGARIA,Left,20,https://fie.org/athletes/48881,13/05/2021 21:56
40692,NAGYOVA Kitti,SVK,SLOVAKIA,Left,21,https://fie.org/athletes/40692,13/05/2021 21:56
38647,LIU Cynthia,CAN,CANADA,Right,20,https://fie.org/athletes/38647,13/05/2021 21:49
38645,BISSON Benedicte,FRA,FRANCE,Left,55,https://fie.org/athletes/38645,13/05/2021 21:49
32510,MCGOFF Sofia,PUR,PUERTO RICO,Right,21,https://fie.org/athletes/32510,13/05/2021 21:56
40705,CHERNENKO Dayana,ISR,ISRAEL,Left,20,https://fie.org/athletes/40705,13/05/2021 21:56
34562,OLIVERA Valentina,URU,URUGUAY,Right,21,https://fie.org/athletes/34562,13/05/2021 21:29
30466,MIZOGUCHI Reina,JPN,JAPAN,Right,22,https://fie.org/athletes/30466,13/05/2021 21:49
44804,WU Jo-Chen,TPE,CHINESE TAIPEI,Right,17,https://fie.org/athletes/44804,13/05/2021 21:40
44805,CHEN Shiuan-An,TPE,CHINESE TAIPEI,Right,17,https://fie.org/athletes/44805,13/05/2021 21:40
28421,BEHR Greta,GER,GERMANY,Right,24,https://fie.org/athletes/28421,13/05/2021 21:40
40715,CARIDE Marta,POR,PORTUGAL,Left,19,https://fie.org/athletes/40715,13/05/2021 21:56
53007,ALOYAN Aida,ARM,ARMENIA,Left,17,https://fie.org/athletes/53007,13/05/2021 21:40
44819,LATTANZIO Maria Grazia,ITA,ITALY,Right,53,https://fie.org/athletes/44819,13/05/2021 21:40
7959,KNOP Magdalena,POL,POLAND,Right,39,https://fie.org/athletes/7959,13/05/2021 21:56
40732,SOLODKIHA Jekaterina,LAT,LATVIA,Right,19,https://fie.org/athletes/40732,13/05/2021 21:56
24354,KRAUSE Charlotte,GER,GERMANY,Right,28,https://fie.org/athletes/24354,13/05/2021 21:56
36642,ICGOREN Deniz,TUR,TURKEY,Right,23,https://fie.org/athletes/36642,13/05/2021 21:40
1835,MOSKINA Natalia,BLR,BELARUS,Left,34,https://fie.org/athletes/1835,13/05/2021 21:29
28458,MOOR Valentina,GER,GERMANY,Right,25,https://fie.org/athletes/28458,13/05/2021 21:40
28461,KIRSCHEN Kim,GER,GERMANY,Right,24,https://fie.org/athletes/28461,13/05/2021 21:40
42799,WU Sophia,HKG,HONG KONG- CHINA,Right,18,https://fie.org/athletes/42799,13/05/2021 21:30
44853,LUKINS Tianji,AUS,AUSTRALIA,Right,19,https://fie.org/athletes/44853,13/05/2021 21:40
36665,MAMEDOVA Sabina,RUS,RUSSIA,Right,45,https://fie.org/athletes/36665,13/05/2021 21:40
24381,KNAUER Tamina,GER,GERMANY,Left,27,https://fie.org/athletes/24381,13/05/2021 21:56
22333,TULEN Lola,NED,NETHERLANDS,Right,28,https://fie.org/athletes/22333,13/05/2021 21:49
3903,GOLUBYTSKYI Carolin,GER,GERMANY,Right,35,https://fie.org/athletes/3903,13/05/2021 21:40
34624,SZANTAY Anna,HUN,HUNGARY,Right,21,https://fie.org/athletes/34624,13/05/2021 21:30
42816,MALASHINA Yuliya,BLR,BELARUS,Left,20,https://fie.org/athletes/42816,13/05/2021 21:30
32578,KINZEL Jessica,GER,GERMANY,Right,25,https://fie.org/athletes/32578,13/05/2021 21:57
44866,HILL Heulwen,GBR,GREAT BRITAIN,Right,22,https://fie.org/athletes/44866,13/05/2021 21:40
10050,SHANAEVA Aida,RUS,RUSSIA,Right,35,https://fie.org/athletes/10050,13/05/2021 21:30
30534,MCDERMOTT Chiara,GBR,GREAT BRITAIN,Right,26,https://fie.org/athletes/30534,13/05/2021 21:49
48966,WONG Julia Mae Hui Min,SGP,SINGAPORE,Right,18,https://fie.org/athletes/48966,13/05/2021 21:57
38729,WELTZIEN Silke,GER,GERMANY,Right,54,https://fie.org/athletes/38729,13/05/2021 21:49
10051,HATUEL Delila,ISR,ISRAEL,Right,40,https://fie.org/athletes/10051,13/05/2021 21:30
40780,GIBSON Alexandra,RSA,SOUTH AFRICA,Right,21,https://fie.org/athletes/40780,13/05/2021 21:57
48972,NG Chloe Wanyi,SGP,SINGAPORE,Right,18,https://fie.org/athletes/48972,13/05/2021 21:57
24399,SZALAI Szonja,HUN,HUNGARY,Left,26,https://fie.org/athletes/24399,13/05/2021 21:57
44879,RAIYAT Henna,GBR,GREAT BRITAIN,Right,19,https://fie.org/athletes/44879,13/05/2021 21:40
28493,BIAGIOTTI Matilde,ITA,ITALY,Right,25,https://fie.org/athletes/28493,13/05/2021 21:40
44886,GRANVILLE Bronwen,GBR,GREAT BRITAIN,Left,19,https://fie.org/athletes/44886,13/05/2021 21:40
42839,BLAZIC Dorja,CRO,CROATIA,Right,17,https://fie.org/athletes/42839,13/05/2021 21:30
48983,PANTANETTI Benedetta,ITA,ITALY,Right,17,https://fie.org/athletes/48983,13/05/2021 21:57
44891,MEYER Jade,GBR,GREAT BRITAIN,Right,19,https://fie.org/athletes/44891,13/05/2021 21:40
32608,DESCHNER Stefani,USA,USA,Right,21,https://fie.org/athletes/32608,13/05/2021 21:57
44900,MARINELLI Ever,USA,USA,Right,19,https://fie.org/athletes/44900,13/05/2021 21:40
42853,GUEMMAR Chaima Nihal,ALG,ALGERIA,Right,18,https://fie.org/athletes/42853,13/05/2021 21:30
42854,ZEBOUDJ Sonia,ALG,ALGERIA,Right,17,https://fie.org/athletes/42854,13/05/2021 21:30
44901,JACOB Lena,NZL,NEW ZEALAND,Right,18,https://fie.org/athletes/44901,13/05/2021 21:40
42857,ZHANG Rachel,USA,USA,Left,20,https://fie.org/athletes/42857,13/05/2021 21:30
34667,PADUA Gabriela Del C.,PUR,PUERTO RICO,Right,21,https://fie.org/athletes/34667,13/05/2021 21:30
34670,YANG Chin Man,TPE,CHINESE TAIPEI,Right,22,https://fie.org/athletes/34670,13/05/2021 21:30
49007,GU Jun,CHN,CHINA,Right,18,https://fie.org/athletes/49007,13/05/2021 21:57
49008,WANG Yuting,CHN,CHINA,Right,20,https://fie.org/athletes/49008,13/05/2021 21:57
44918,BEARDMORE Emily,GBR,GREAT BRITAIN,Right,18,https://fie.org/athletes/44918,13/05/2021 21:40
20344,JABRI Haifa,TUN,TUNISIA,Right,30,https://fie.org/athletes/20344,13/05/2021 21:40
42882,MEBARKI Meriem,ALG,ALGERIA,Right,17,https://fie.org/athletes/42882,13/05/2021 21:30
46979,KOCOUROVA Adela,CZE,CZECH REPUBLIC,Right,18,https://fie.org/athletes/46979,13/05/2021 21:49
36746,GARCIA MENDICINO Cristina,ESP,SPAIN,Right,23,https://fie.org/athletes/36746,13/05/2021 21:41
44939,MOSS Siobhan,CAN,CANADA,Right,55,https://fie.org/athletes/44939,13/05/2021 21:41
34704,CHENG Hsin,TPE,CHINESE TAIPEI,Right,24,https://fie.org/athletes/34704,13/05/2021 21:30
51087,DINCA Andreea,ROU,ROMANIA,Right,15,https://fie.org/athletes/51087,13/05/2021 21:30
24464,ROMERO Irene,ESP,SPAIN,Right,28,https://fie.org/athletes/24464,13/05/2021 21:57
36756,MENTOR Victoria,AUS,AUSTRALIA,Right,23,https://fie.org/athletes/36756,13/05/2021 21:41
51088,RADU Paula,ROU,ROMANIA,Right,15,https://fie.org/athletes/51088,13/05/2021 21:30
49040,KORNYA Sara,HUN,HUNGARY,Right,19,https://fie.org/athletes/49040,13/05/2021 21:57
51089,NEAGU CULEA Mara,ROU,ROMANIA,Right,15,https://fie.org/athletes/51089,13/05/2021 21:30
42896,FAIRMAN Charlotte,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/42896,13/05/2021 21:30
30615,RIVANO Camilla,ITA,ITALY,Right,24,https://fie.org/athletes/30615,13/05/2021 21:49
34707,GILLJAM Patricia,SWE,SWEDEN,Right,22,https://fie.org/athletes/34707,13/05/2021 21:30
12187,GROSLAMBERT Delphine,BEL,BELGIUM,Right,31,https://fie.org/athletes/12187,13/05/2021 21:41
53148,WAIKHOM Sonia Devi,IND,INDIA,Right,16,https://fie.org/athletes/53148,13/05/2021 21:41
44958,CARTER Jane,USA,USA,Left,54,https://fie.org/athletes/44958,13/05/2021 21:41
34723,AHUMADA Barbara,CHI,CHILE,Right,24,https://fie.org/athletes/34723,13/05/2021 21:30
32676,VAN DER HEIJDEN Sophie,NED,NETHERLANDS,Right,25,https://fie.org/athletes/32676,13/05/2021 21:57
53161,VINAYAKAM PARANJOTHI Kanagalakshmi,IND,INDIA,Right,18,https://fie.org/athletes/53161,13/05/2021 21:41
53162,GURUMAYUM Priyalaxmi Devi,IND,INDIA,Right,19,https://fie.org/athletes/53162,13/05/2021 21:41
42923,CARVALHO Marta,POR,PORTUGAL,Right,18,https://fie.org/athletes/42923,13/05/2021 21:30
40876,MEULENAAR Veerle,NED,NETHERLANDS,Right,19,https://fie.org/athletes/40876,13/05/2021 21:57
18346,VICATOS Giselle,RSA,SOUTH AFRICA,Right,31,https://fie.org/athletes/18346,13/05/2021 21:30
32682,BLUM Oceane,FRA,FRANCE,Right,25,https://fie.org/athletes/32682,13/05/2021 21:57
51115,TEODORESCU Maria,ROU,ROMANIA,Right,15,https://fie.org/athletes/51115,13/05/2021 21:30
34737,MEJIA Yohana,GUA,GUATEMALA,Right,22,https://fie.org/athletes/34737,13/05/2021 21:30
34747,PISTOIA Mariana,BRA,BRAZIL,Right,22,https://fie.org/athletes/34747,13/05/2021 21:30
49083,DIAZ OCAMPO Lucia,ESP,SPAIN,Right,19,https://fie.org/athletes/49083,13/05/2021 21:57
28606,MORILLO ROMAN Linda Katerin,VEN,VENEZUELA,Right,27,https://fie.org/athletes/28606,13/05/2021 21:41
44990,PETROVA Elena,RUS,RUSSIA,Left,20,https://fie.org/athletes/44990,13/05/2021 21:41
36798,FONTAYNE Emma,FRA,FRANCE,Right,22,https://fie.org/athletes/36798,13/05/2021 21:41
44994,ANDRE Barbara,FRA,FRANCE,Right,54,https://fie.org/athletes/44994,13/05/2021 21:41
49092,SHINNAKERDCHOKE Chayanutphat,THA,THAILAND,Right,16,https://fie.org/athletes/49092,13/05/2021 21:57
36806,AITZHANOVA Tangsholpan,KAZ,KAZAKHSTAN,Right,21,https://fie.org/athletes/36806,13/05/2021 21:41
8135,FAGAN Margaret,USA,USA,Left,53,https://fie.org/athletes/8135,13/05/2021 21:57
44999,SANCHEZ Sophia,VEN,VENEZUELA,Right,19,https://fie.org/athletes/44999,13/05/2021 21:41
49097,ZURAWSKA Karolina,POL,POLAND,Right,16,https://fie.org/athletes/49097,13/05/2021 21:57
51147,TUCKER Ariadna,ESP,SPAIN,Right,16,https://fie.org/athletes/51147,13/05/2021 21:30
38860,POLTZ Anna,HUN,HUNGARY,Right,21,https://fie.org/athletes/38860,13/05/2021 21:49
38859,KOKAI Csilla,HUN,HUNGARY,Right,22,https://fie.org/athletes/38859,13/05/2021 21:49
32717,ARGENTI Beatrice,ITA,ITALY,Right,24,https://fie.org/athletes/32717,13/05/2021 21:57
42963,MONTECINOS Lisa,CHI,CHILE,Right,18,https://fie.org/athletes/42963,13/05/2021 21:30
36820,CAO Ying,CAN,CANADA,Right,20,https://fie.org/athletes/36820,13/05/2021 21:41
49115,TAJAN Morgane,FRA,FRANCE,Right,18,https://fie.org/athletes/49115,13/05/2021 21:57
36830,HULL Violet,AUS,AUSTRALIA,Right,20,https://fie.org/athletes/36830,13/05/2021 21:41
42970,MEMOLI Claudia,ITA,ITALY,Left,19,https://fie.org/athletes/42970,13/05/2021 21:30
45020,CURWEN Becci,GBR,GREAT BRITAIN,Right,19,https://fie.org/athletes/45020,13/05/2021 21:41
42978,VER POORTEN Rose,FRA,FRANCE,Right,21,https://fie.org/athletes/42978,13/05/2021 21:30
28644,ASANO Saki,JPN,JAPAN,Right,24,https://fie.org/athletes/28644,13/05/2021 21:41
36831,SHIBA Rebekah,AUS,AUSTRALIA,Right,22,https://fie.org/athletes/36831,13/05/2021 21:41
49127,VASILEVICH Maryia,BLR,BELARUS,Right,19,https://fie.org/athletes/49127,13/05/2021 21:57
49128,VARABYEVA Aliaksandra,BLR,BELARUS,Right,19,https://fie.org/athletes/49128,13/05/2021 21:57
32753,HAVRANKOVA Eva,CZE,CZECH REPUBLIC,Right,25,https://fie.org/athletes/32753,13/05/2021 21:57
45043,SAMAYOA Valerie,ESP,SPAIN,Right,20,https://fie.org/athletes/45043,13/05/2021 21:41
10230,HUIN Julie,FRA,FRANCE,Right,34,https://fie.org/athletes/10230,13/05/2021 21:30
8184,BONNEY-MILLETT Jenny,AUS,AUSTRALIA,Right,61,https://fie.org/athletes/8184,13/05/2021 21:57
18425,COOK Catherine,GBR,GREAT BRITAIN,Right,33,https://fie.org/athletes/18425,13/05/2021 21:30
43002,THEPAUT Venissia,FRA,FRANCE,Right,18,https://fie.org/athletes/43002,13/05/2021 21:30
43003,DIJOUX Mathilde,FRA,FRANCE,Right,19,https://fie.org/athletes/43003,13/05/2021 21:30
38923,SEELIGER Karla,GER,GERMANY,Right,60,https://fie.org/athletes/38923,13/05/2021 21:50
45073,WONG Erika,USA,USA,Right,20,https://fie.org/athletes/45073,13/05/2021 21:41
45145,CARMONA Arantza,MEX,MEXICO,Left,18,https://fie.org/athletes/45145,13/05/2021 21:42
43141,MATEY Maria Isabel,ESP,SPAIN,Right,22,https://fie.org/athletes/43141,13/05/2021 21:31
43165,COLOMBO Elisa,ITA,ITALY,Right,22,https://fie.org/athletes/43165,13/05/2021 21:31
49321,SMITHISUKUL Chayada,THA,THAILAND,Right,16,https://fie.org/athletes/49321,13/05/2021 21:20
43200,CONTI Alessandra,ITA,ITALY,Right,22,https://fie.org/athletes/43200,13/05/2021 21:32
49494,BASEESEH Zain,JOR,JORDAN,Right,17,https://fie.org/athletes/49494,13/05/2021 21:20
43368,MARAZZINI Giorgia,ITA,ITALY,Right,20,https://fie.org/athletes/43368,13/05/2021 21:33
43369,MANZOLI Martina,ITA,ITALY,Right,20,https://fie.org/athletes/43369,13/05/2021 21:33
43372,PASQUALI Flavia,ITA,ITALY,Right,22,https://fie.org/athletes/43372,13/05/2021 21:33
35246,YAN Ho Ching,HKG,HONG KONG- CHINA,Right,23,https://fie.org/athletes/35246,13/05/2021 21:33
49591,SOLAIMALAISUNDAR Manohari,IND,INDIA,Right,18,https://fie.org/athletes/49591,13/05/2021 21:20
37314,POON Ching Hin,HKG,HONG KONG- CHINA,Right,23,https://fie.org/athletes/37314,13/05/2021 21:43
43487,CORDERO GUTIERREZ Arays,CUB,CUBA,Right,21,https://fie.org/athletes/43487,13/05/2021 21:33
43497,GIRON VEGA Ivett,CUB,CUBA,Right,22,https://fie.org/athletes/43497,13/05/2021 21:33
49641,ALHAMMADI Meera,UAE,UNITED ARAB EMIRATES,Right,16,https://fie.org/athletes/49641,13/05/2021 21:20
43506,ALVA VILLALON Raquel,CUB,CUBA,Right,19,https://fie.org/athletes/43506,13/05/2021 21:33
43508,FERRER MOREJON Roxana,CUB,CUBA,Right,20,https://fie.org/athletes/43508,13/05/2021 21:33
37373,OPPERMAN Danica,RSA,SOUTH AFRICA,Right,22,https://fie.org/athletes/37373,13/05/2021 21:44
33286,ARCHER Kati,GBR,GREAT BRITAIN,Right,60,https://fie.org/athletes/33286,13/05/2021 21:20
33287,GUICHAOUA Sylvie,CAN,CANADA,Right,58,https://fie.org/athletes/33287,13/05/2021 21:20
16924,MURAYAMA Yoshimi,JPN,JAPAN,Right,69,https://fie.org/athletes/16924,13/05/2021 21:21
33343,TOEDA Masayo,JPN,JAPAN,Left,57,https://fie.org/athletes/33343,13/05/2021 21:21
19045,MCKENZIE Lisa,GBR,GREAT BRITAIN,Right,32,https://fie.org/athletes/19045,13/05/2021 21:34
45690,LEE Hoi Ching Christie,CAN,CANADA,Right,22,https://fie.org/athletes/45690,13/05/2021 21:44
2696,AUBAILLY Corinne,FRA,FRANCE,Left,65,https://fie.org/athletes/2696,13/05/2021 21:34
41634,GUTKOVSKAYA Nurkhavo,USA,USA,Right,66,https://fie.org/athletes/41634,13/05/2021 21:22
31428,ROMASHINA Sofya,CAN,CANADA,Right,23,https://fie.org/athletes/31428,13/05/2021 21:52
37573,UTEULENOVA Ayauly,KAZ,KAZAKHSTAN,Right,21,https://fie.org/athletes/37573,13/05/2021 21:44
8906,FIBRANZ Ute,GER,GERMANY,Right,69,https://fie.org/athletes/8906,13/05/2021 21:22
39633,LEE Annora,USA,USA,Right,18,https://fie.org/athletes/39633,13/05/2021 21:52
33500,MARTINOT Claire,FRA,FRANCE,Right,64,https://fie.org/athletes/33500,13/05/2021 21:22
31455,ESPOSITO Silvana,ITA,ITALY,Right,59,https://fie.org/athletes/31455,13/05/2021 21:52
39652,TOSA Yukino,JPN,JAPAN,Right,19,https://fie.org/athletes/39652,13/05/2021 21:52
45802,ZAPPALORTO Vittoria,ITA,ITALY,Right,22,https://fie.org/athletes/45802,13/05/2021 21:44
45803,GASPAROTTO Giorgia,ITA,ITALY,Right,20,https://fie.org/athletes/45803,13/05/2021 21:44
45807,JIA Jessica,CAN,CANADA,Right,20,https://fie.org/athletes/45807,13/05/2021 21:44
45819,TIAN Grace,USA,USA,Right,19,https://fie.org/athletes/45819,13/05/2021 21:44
45836,HUALLPA CORNEJO Alessia Del Pilar,PER,PERU,Right,20,https://fie.org/athletes/45836,13/05/2021 21:44
47889,ONG Philippa Jean Ziyi,MAS,MALAYSIA,Left,17,https://fie.org/athletes/47889,13/05/2021 21:53
37655,TAMAYO ZORRILLA Elisa,CUB,CUBA,Right,30,https://fie.org/athletes/37655,13/05/2021 21:45
19232,CLAYTON Jane,GBR,GREAT BRITAIN,Right,66,https://fie.org/athletes/19232,13/05/2021 21:35
19254,CIRILLO Gianna,ITA,ITALY,Right,64,https://fie.org/athletes/19254,13/05/2021 21:35
9016,OFFERLE Judith,USA,USA,Left,69,https://fie.org/athletes/9016,13/05/2021 21:22
